Problem,Alpha,Beta,DepthCut,NodesProcessed,NumSols,NumberofGeneratedSolutions,PercentNearOptimal,SolCut,Time(ms),diversity,nodeType,,,,,,,,,,,,
gen(100),0.2,0.4,0,0,100,101,0.01,0.01,784.645142,0.082558,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.4,0,0,100,101,0.01,0.02,816.00769,0.082558,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.4,0,0,100,101,0.01,0.03,733.951599,0.098507,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.4,0,0,100,101,0.01,0.04,851.966492,0.105707,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.4,0,0,100,101,0.01,0.05,852.059265,0.105707,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.4,0,0,100,101,0.01,0.06,986.627075,0.117872,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.4,0,0,100,101,0.01,0.07,813.360901,0.117872,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.4,0,0,100,101,0.01,0.08,817.947937,0.117872,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.4,0,0,100,101,0.01,0.09,818.033081,0.117872,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.4,0,0,100,101,0.01,0.1,830.830627,0.117872,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.4,0,0,100,101,0.01,0.2,894.322205,0.138837,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.4,0,0,100,101,0.01,0.3,1263.583496,0.158705,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.4,0,0,100,101,0.01,0.4,1556.501343,0.181392,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.4,0,0,100,101,0.01,0.5,1567.482178,0.181826,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.4,0,0,100,101,0.01,0.6,1491.78894,0.185264,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.4,0,0,100,101,0.01,0.7,1027.647217,0.164386,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.4,0,0,100,101,0.01,0.8,917.227356,0.173396,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.4,0,0,100,101,0.01,0.9,644.514282,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0,716.261169,0.078042,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0.01,827.401917,0.082558,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0.02,828.996521,0.082558,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0.03,783.500793,0.125598,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0.04,833.42981,0.111032,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0.05,785.916687,0.111032,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0.06,816.999695,0.127233,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0.07,832.029358,0.127233,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0.08,859.964355,0.127233,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0.09,1124.233398,0.127233,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0.1,844.962952,0.127233,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0.2,798.107849,0.113375,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0.3,1609.826904,0.170955,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0.4,1588.92627,0.184557,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0.5,1758.872925,0.192869,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0.6,1636.397217,0.181127,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0.7,1156.946289,0.164386,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0.8,1039.414307,0.167852,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.5,0,0,100,101,0.01,0.9,763.950134,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0,759.270874,0.078248,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0.01,936.529785,0.076455,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0.02,823.152832,0.076455,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0.03,770.936279,0.125598,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0.04,711.550842,0.127797,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0.05,814.815186,0.127797,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0.06,1308.831055,0.154987,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0.07,1330.058105,0.154987,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0.08,1351.682373,0.154987,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0.09,1237.643799,0.154987,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0.1,1229.639893,0.154987,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0.2,1858.650635,0.145292,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0.3,1183.740845,0.150107,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0.4,1532.711914,0.178372,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0.5,1553.113525,0.183806,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0.6,1327.264771,0.172112,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0.7,1222.932739,0.171457,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0.8,884.667114,0.166006,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.6,0,0,100,101,0.01,0.9,632.135986,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0,762.386414,0.077338,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0.01,826.713013,0.190481,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0.02,820.657227,0.190481,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0.03,752.034424,0.125598,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0.04,714.726379,0.127797,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0.05,692.25061,0.127797,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0.06,841.910522,0.126043,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0.07,804.390991,0.126043,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0.08,822.16571,0.126043,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0.09,821.595764,0.126043,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0.1,787.069946,0.126043,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0.2,875.033142,0.126208,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0.3,1450.543823,0.179799,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0.4,1406.694336,0.17533,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0.5,1502.18335,0.177968,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0.6,1447.746582,0.179423,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0.7,1147.041382,0.175539,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0.8,1003.272217,0.171719,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.7,0,0,100,101,0.01,0.9,589.080383,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0,736.787476,0.07519,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0.01,980.657471,0.086669,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0.02,1034.967529,0.086669,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0.03,730.930176,0.125598,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0.04,735.229919,0.122399,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0.05,741.313232,0.122399,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0.06,829.163879,0.127187,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0.07,879.971619,0.127187,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0.08,786.626587,0.127187,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0.09,836.266052,0.127187,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0.1,826.914246,0.127187,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0.2,859.919373,0.137065,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0.3,1412.823975,0.196587,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0.4,1365.04834,0.17285,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0.5,1417.62854,0.184395,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0.6,1403.246704,0.18519,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0.7,1291.913452,0.18517,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0.8,912.447632,0.175421,DiversiTree,,,,,,,,,,,,
gen(100),0.2,0.8,0,0,100,101,0.01,0.9,625.386719,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0,706.043396,0.076992,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0.01,891.936218,0.109533,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0.02,859.548096,0.109533,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0.03,732.777527,0.093587,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0.04,803.497192,0.13365,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0.05,791.440002,0.13365,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0.06,781.300842,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0.07,773.511475,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0.08,754.758423,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0.09,782.0896,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0.1,806.998474,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0.2,1016.425659,0.129442,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0.3,1157.038452,0.144285,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0.4,965.819946,0.125162,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0.5,1377.274292,0.168922,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0.6,1323.317749,0.177181,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0.7,871.492981,0.161356,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0.8,866.643372,0.17684,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0,0,0,100,101,0.01,0.9,632.940308,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0,686.983521,0.078279,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0.01,835.221741,0.109533,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0.02,847.538818,0.109533,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0.03,688.201477,0.093587,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0.04,818.118591,0.13365,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0.05,774.625122,0.13365,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0.06,833.450195,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0.07,843.35083,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0.08,788.065613,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0.09,741.341492,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0.1,801.446228,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0.2,1013.412842,0.117159,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0.3,1118.408569,0.143166,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0.4,881.42688,0.130613,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0.5,968.584045,0.142233,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0.6,1311.087646,0.177181,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0.7,828.287842,0.161356,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0.8,885.147888,0.17684,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.01,0,0,100,101,0.01,0.9,665.48468,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0,701.557556,0.078279,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0.01,842.569824,0.109533,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0.02,858.427002,0.109533,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0.03,686.644348,0.093587,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0.04,821.263184,0.13365,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0.05,822.030701,0.13365,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0.06,783.012756,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0.07,781.290161,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0.08,777.534058,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0.09,776.498047,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0.1,797.342529,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0.2,961.161011,0.126106,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0.3,1245.486328,0.145435,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0.4,852.462341,0.130613,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0.5,1017.987366,0.14231,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0.6,1245.980957,0.177181,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0.7,857.497925,0.161356,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0.8,908.599792,0.17684,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.02,0,0,100,101,0.01,0.9,575.302063,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0,688.129944,0.078075,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0.01,844.168579,0.109533,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0.02,843.924011,0.109533,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0.03,721.650024,0.093587,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0.04,832.346008,0.145364,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0.05,835.927979,0.145364,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0.06,995.850586,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0.07,833.758911,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0.08,778.92749,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0.09,803.224915,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0.1,756.788086,0.114239,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0.2,975.791931,0.126106,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0.3,1308.630859,0.145435,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0.4,879.56604,0.130613,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0.5,979.983582,0.142742,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0.6,1353.593872,0.177181,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0.7,947.650024,0.161023,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0.8,888.714722,0.17684,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.03,0,0,100,101,0.01,0.9,583.628479,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0,728.81781,0.078246,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0.01,876.984436,0.109533,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0.02,847.409973,0.109533,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0.03,703.179688,0.093587,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0.04,946.384216,0.145364,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0.05,882.941345,0.145364,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0.06,798.315735,0.111312,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0.07,796.339478,0.111312,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0.08,802.857483,0.111312,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0.09,793.28595,0.111312,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0.1,766.759399,0.111312,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0.2,1043.433838,0.126106,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0.3,1225.690063,0.145435,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0.4,872.479919,0.130613,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0.5,1141.032349,0.147123,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0.6,1266.504639,0.177181,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0.7,1044.624512,0.168245,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0.8,871.41095,0.17684,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.04,0,0,100,101,0.01,0.9,560.085388,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0,749.198853,0.078246,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0.01,833.677063,0.109533,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0.02,812.84729,0.109533,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0.03,699.262573,0.093587,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0.04,805.308716,0.145364,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0.05,805.901245,0.145364,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0.06,803.29541,0.111312,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0.07,823.234131,0.111312,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0.08,917.563538,0.111312,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0.09,1004.253723,0.111312,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0.1,811.023743,0.111312,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0.2,1430.485962,0.138722,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0.3,1331.015259,0.145435,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0.4,918.55365,0.130613,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0.5,1198.935791,0.167096,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0.6,1733.049805,0.179769,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0.7,1002.453674,0.168245,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0.8,891.252197,0.17684,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.05,0,0,100,101,0.01,0.9,598.38208,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0,714.454407,0.078246,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0.01,825.096069,0.109533,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0.02,829.667297,0.109533,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0.03,686.783447,0.093587,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0.04,839.520752,0.145364,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0.05,844.773865,0.145364,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0.06,822.24646,0.117754,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0.07,782.553772,0.117754,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0.08,775.931946,0.117754,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0.09,889.432861,0.117754,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0.1,827.823914,0.117754,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0.2,978.967285,0.11257,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0.3,1222.932983,0.145435,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0.4,901.261658,0.130234,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0.5,1299.128174,0.169676,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0.6,1398.845093,0.180212,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0.7,1011.395935,0.168245,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0.8,843.621521,0.17684,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.06,0,0,100,101,0.01,0.9,600.460327,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.07,0,0,100,101,0.01,0,731.629883,0.078246,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.07,0,0,100,101,0.01,0.01,793.787842,0.109533,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.07,0,0,100,101,0.01,0.02,828.969604,0.109533,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.07,0,0,100,101,0.01,0.03,687.221436,0.093587,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.07,0,0,100,101,0.01,0.04,892.16571,0.145364,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.07,0,0,100,101,0.01,0.05,950.247437,0.145364,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.07,0,0,100,101,0.01,0.06,794.103394,0.117754,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.07,0,0,100,101,0.01,0.07,802.060425,0.117754,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.07,0,0,100,101,0.01,0.08,755.950073,0.117754,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.07,0,0,100,101,0.01,0.09,766.556274,0.117754,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.07,0,0,100,101,0.01,0.1,773.218689,0.117754,DiversiTree,,,,,,,,,,,,
gen(100),0.3,0.07,0,0,100,101,0.01,0.2,1229.384888,0.125315,DiversiTree,,,,,,,,,,,,
